"dataset","dataset_size","model_id","eps_targeted","delta","bs","epochs","lr","C","sampling_rate","sigma","trainable_parameters","training_loss","training_accuracy","test_loss","test_accuracy"
"CIFAR-10",50000,"R18",5,1e-05,49152,400,2.35975488048108,0.966058317746702,0.98304,12.6953125,11181642,1.57410224265206,0.622307349186258,1.78523567571478,0.589173308476936
"CIFAR-10",50000,"R18",5,1e-05,7344,110,2.37709370154378,2.05843206952991,0.14688,3.65234375,11181642,1.55869447110462,0.596977406736338,1.61007991887755,0.578177073092707
"CIFAR-10",50000,"R18",5,1e-05,25184,100,0.199466526623403,6.01337365290367,0.50368,6.396484375,11181642,1.64554189038031,0.484703627525619,1.69689881801605,0.4661
"CIFAR-10",50000,"R18",5,1e-05,34816,70,5.32008877634111,5.03339790317646,0.69632,5.380859375,11181642,2.30267259600211,0.100209467399164,2.30249767967417,0.108908854747587
"CIFAR-10",50000,"R18",5,1e-05,26192,260,9.00381119455386,4.77564811201804,0.52384,10.244140625,11181642,2.30283431484275,0.101782261084377,2.30263061442618,0.107502934982036
"CIFAR-10",50000,"R18",5,1e-05,31552,300,6.23701167366913,6.29375302650474,0.63104,10.99609375,11181642,2.3021152159747,0.104039492166261,2.30203899552551,0.128517954243061
"CIFAR-10",50000,"R18",5,1e-05,39424,500,7.7007208316379,8.32847938559583,0.78848,14.1796875,11181642,2.30209492055737,0.108518801221276,2.3002517374256,0.125500135267902
"CIFAR-10",50000,"R18",5,1e-05,45232,380,3.07020170298066,5.8592893171829,0.90464,12.36328125,11181642,2.10056888648908,0.202739912327277,1.95131814479828,0.2438
"CIFAR-10",50000,"R18",5,1e-05,13088,95,7.97578582353837,9.83829670710273,0.26176,4.462890625,11181642,2.34771210853368,0.100587367903796,2.30534815788269,0.1043
"CIFAR-10",50000,"R18",5,1e-05,21072,415,2.98983063632364,1.84485730119087,0.42144,10.56640625,11181642,1.53027744708208,0.61042202174328,1.6939115524292,0.5877
"CIFAR-10",50000,"R18",5,1e-05,32272,245,8.92119627204199,5.14546978943741,0.64544,9.94140625,11181642,2.30513454094911,0.105171739349889,2.30744172953352,0.110215653423069
"CIFAR-10",50000,"R18",5,1e-05,14608,230,7.61251390367228,2.79865208691042,0.29216,6.845703125,11181642,2.30329628292518,0.103487625261241,2.30063301098498,0.116695065015607
"CIFAR-10",50000,"R18",5,1e-05,10400,430,7.7184062845837,0.615231917815688,0.208,8.33984375,11181642,1.7002503245357,0.61746899584187,1.85441284260507,0.591196823729993
"CIFAR-10",50000,"R18",5,1e-05,8288,235,4.30920019689199,3.98330162212203,0.16576,5.25390625,11181642,2.30180793878983,0.105231633709463,2.29764646998907,0.138702854673622
"CIFAR-10",50000,"R18",5,1e-05,33296,385,4.46729655113681,4.32205441614646,0.66592,12.44140625,11181642,1.76698110948635,0.33068716983953,1.76328210891048,0.341689092660886
"CIFAR-10",50000,"R18",5,1e-05,5472,485,4.01586355812176,7.68814773735464,0.10944,6.2890625,11181642,2.69288320020604,0.102620181252534,3.11570277860609,0.119889601452123
"CIFAR-10",50000,"R18",5,1e-05,33280,395,6.28535676787175,2.44226451269765,0.6656,12.59765625,11181642,1.53313633268827,0.55081972494905,1.56981122695794,0.541787654787118
"CIFAR-10",50000,"R18",5,1e-05,15680,385,7.15154282687905,0.969738534641526,0.3136,8.828125,11181642,1.53619896635717,0.61771903139914,1.70011010412442,0.595397830178105
"CIFAR-10",50000,"R18",5,1e-05,5488,360,2.55200281788547,1.80795328910062,0.10976,5.4296875,11181642,1.46838453712079,0.62583984107273,1.62373107671738,0.596932637036578
"CIFAR-10",50000,"R18",5,1e-05,38608,335,3.09619510313071,1.60585763640115,0.77216,11.62109375,11181642,1.49759635523832,0.615208019916597,1.6982684135437,0.5803
"CIFAR-10",50000,"R18",5,1e-05,21680,95,7.95689043644118,9.26123183295919,0.4336,5.126953125,11181642,2.34788167022916,0.101038496882336,2.30354380607605,0.1077
"CIFAR-10",50000,"R18",5,1e-05,16016,105,3.31462858875369,1.22543076266848,0.32032,4.677734375,11181642,1.6978607038556,0.564692227756112,1.70103940480872,0.552852570643859
"CIFAR-10",50000,"R18",5,1e-05,9472,310,4.35678143240614,5.79767409685517,0.18944,6.494140625,11181642,2.30402972179205,0.104652164732067,2.2981378475825,0.126599751430068
"CIFAR-10",50000,"R18",5,1e-05,32160,260,1.88527028348953,6.7984148101182,0.6432,10.244140625,11181642,1.40746056045196,0.562873488470191,1.44183593007583,0.550561717759964
"CIFAR-10",50000,"R18",5,1e-05,15280,55,1.65045268503011,7.64522186983495,0.3056,3.4521484375,11181642,2.16964405185127,0.18041154237319,2.08840720936403,0.218891255228398
"CIFAR-10",50000,"R18",5,1e-05,36752,390,5.82449046516824,2.86566433441208,0.73504,12.51953125,11181642,2.29852488514495,0.10912287085265,2.29545712471008,0.1553
"CIFAR-10",50000,"R18",5,1e-05,4832,445,5.46007134541128,4.66809771730847,0.09664,5.751953125,11181642,2.30517403203614,0.101913904427199,2.30391621589661,0.110608509408178
"CIFAR-10",50000,"R18",5,1e-05,12016,295,7.58689559106391,1.7721141603316,0.24032,6.93359375,11181642,1.57432459727082,0.5486193550038,1.65522549516064,0.540181821399706
"CIFAR-10",50000,"R18",5,1e-05,30272,410,4.94123935882712,7.88705867327265,0.60544,12.8515625,11181642,2.30537138605604,0.0975619363148803,2.3114903184432,0.125504090469704
"CIFAR-10",50000,"R18",5,1e-05,31520,135,4.32466263808595,0.553111106291895,0.6304,7.412109375,11181642,1.7250034129087,0.571159794982809,1.87687642089391,0.542276130189314
"CIFAR-10",50000,"R18",5,1e-05,11344,395,0.787505043500847,9.36219716055192,0.22688,8.0078125,11181642,1.30177076414329,0.598256856122022,1.4269483089447,0.579
"CIFAR-10",50000,"R18",5,1e-05,27712,110,0.484069774774832,4.28797854021136,0.55424,6.708984375,11181642,1.65769525925047,0.526419781815807,1.59462689545195,0.524975369748742
"CIFAR-10",50000,"R18",5,1e-05,22688,210,5.43593952158988,9.99157501398665,0.45376,7.548828125,11181642,2.31442891368429,0.102940734507423,2.30494479589824,0.11340750127753
"CIFAR-10",50000,"R18",5,1e-05,20992,270,3.62841865594696,8.12246932758993,0.41984,8.53515625,11181642,2.30248942180556,0.121509452082999,2.30066344707827,0.144896444906412
"CIFAR-10",50000,"R18",5,1e-05,12224,80,0.722396243744017,8.06117278126477,0.24448,3.6962890625,11181642,1.51817867319093,0.544392771613631,1.55607365505605,0.536656810303775
"CIFAR-10",50000,"R18",5,1e-05,26480,285,7.90874845930542,6.65712728414192,0.5296,10.72265625,11181642,2.3040984132591,0.101332069889516,2.30385459479639,0.108097010742919
"CIFAR-10",50000,"R18",5,1e-05,31168,220,3.82876368420479,9.34325384459832,0.62336,9.43359375,11181642,2.30155116074706,0.110884989632412,2.30129742622375,0.1307
"CIFAR-10",50000,"R18",5,1e-05,3280,80,4.98968995397847,6.99542175621089,0.0656,2.1533203125,11181642,3.41970994543792,0.099141384252606,2.30340122004024,0.106200019992003
"CIFAR-10",50000,"R18",5,1e-05,45440,155,2.94006860640462,9.50178699418896,0.9088,7.9296875,11181642,2.29043656283495,0.117892420255504,2.59846814071076,0.160493387693627
"CIFAR-10",50000,"R18",5,1e-05,47792,485,0.936514479781421,1.99606169905492,0.95584,13.96484375,11181642,1.53623051512939,0.619195605678107,1.70122557953943,0.591767010136391
"CIFAR-10",50000,"R18",5,1e-05,1264,165,8.25357298164874,4.76933581174625,0.02528,1.96044921875,11181642,2.31032394601321,0.0990677740088724,2.43320542347582,0.128887740891566
"CIFAR-10",50000,"R18",5,1e-05,15808,445,1.06267537778027,2.57506200083938,0.31616,9.482421875,11181642,1.46896254365819,0.627388497242096,1.69351521021203,0.598278854383708
"CIFAR-10",50000,"R18",5,1e-05,39360,295,3.61635107019007,3.23294051591732,0.7872,10.8984375,11181642,1.56087217166506,0.528198319241032,1.61205041408539,0.5112
"CIFAR-10",50000,"R18",5,1e-05,47856,450,0.89151102745,9.89194761717631,0.95712,13.45703125,11181642,1.31642355849243,0.595492734339912,1.45855927467346,0.5671
"CIFAR-10",50000,"R18",5,1e-05,24304,70,9.97456958773874,3.95560114719254,0.48608,4.43359375,11181642,2.30419635035328,0.0994889869059742,2.30486074544616,0.100292613284407
"CIFAR-10",50000,"R18",5,1e-05,9664,295,2.073937262726,1.13504748348895,0.19328,6.337890625,11181642,1.58048549066393,0.622705912956671,1.75122322160986,0.591762696494425
"CIFAR-10",50000,"R18",7.5,1e-05,10144,120,6.0006072431499,5.94298252513076,0.20288,3.22021484375,11181642,2.30280710573066,0.09804027659211,2.30483937263489,0.1059
"CIFAR-10",50000,"R18",7.5,1e-05,22720,210,0.63024334362874,8.02814799880362,0.4544,5.380859375,11181642,1.35708830258952,0.624967412547389,1.42221061658051,0.599761661760281
"CIFAR-10",50000,"R18",7.5,1e-05,36592,320,6.81849571488919,1.54906900764658,0.73184,8.06640625,11181642,1.4266996166645,0.634181304260044,1.60948632487768,0.602285473809445
"CIFAR-10",50000,"R18",7.5,1e-05,8688,495,3.59593029287696,8.37947761184676,0.17376,5.8203125,11181642,2.30579923927989,0.101228890512519,2.30331468582153,0.127020589094012
"CIFAR-10",50000,"R18",7.5,1e-05,688,465,4.23266274837125,2.61909049808361,0.01376,1.748046875,11181642,2.34550428390503,0.0999742449339822,2.3132603826194,0.113905419884879
"CIFAR-10",50000,"R18",7.5,1e-05,10960,410,4.16199433186527,8.2002486749221,0.2192,5.8056640625,11181642,2.30703935688266,0.0998123734136892,2.30250144004822,0.1137
"CIFAR-10",50000,"R18",7.5,1e-05,704,175,4.20363909081818,9.26635883780129,0.01408,1.2030029296875,11181642,2.63532532720423,0.100797879736862,2.31048968633016,0.123369107744108
"CIFAR-10",50000,"R18",7.5,1e-05,27424,235,1.92071674759431,4.16005504215549,0.54848,6.93359375,11181642,1.35687726572768,0.62644743362601,1.5407792471223,0.59216669518073
"CIFAR-10",50000,"R18",7.5,1e-05,35232,115,6.43755891312414,4.19527962223271,0.70464,4.8876953125,11181642,2.30237218288526,0.104693796696202,2.30220031738281,0.1075
"CIFAR-10",50000,"R18",7.5,1e-05,43600,455,8.20403894040556,2.89182635339145,0.872,9.609375,11181642,2.3022641541608,0.107612145246183,2.30205688638202,0.134679983717487
"CIFAR-10",50000,"R18",7.5,1e-05,14944,435,6.53083630359725,6.41050290015774,0.29888,6.669921875,11181642,2.30278172284595,0.100442791393524,2.3022634198394,0.11680264650463
"CIFAR-10",50000,"R18",7.5,1e-05,8848,480,8.86052291000474,3.1069843378531,0.17696,5.732421875,11181642,2.30305368664322,0.101534289425245,2.30354552349802,0.126116297184095
"CIFAR-10",50000,"R18",7.5,1e-05,3216,85,2.80039631494085,8.1994973642613,0.06432,1.64306640625,11181642,2.29842483917872,0.121260032066614,2.27802050113678,0.154999151967436
"CIFAR-10",50000,"R18",7.5,1e-05,18704,240,9.19836623218596,8.8085250924942,0.37408,5.7421875,11181642,2.30326640211596,0.0993499679429384,2.30195592626741,0.110505965235358
"CIFAR-10",50000,"R18",7.5,1e-05,18320,205,9.97523729026144,5.42877027190678,0.3664,5.3173828125,11181642,2.30273051445301,0.101712503785584,2.30265425730355,0.101999117198958
"CIFAR-10",50000,"R18",7.5,1e-05,28672,355,5.65091704016515,0.909367016439726,0.57344,8.49609375,11181642,1.52214218247427,0.639022326177555,1.80475354194641,0.6003
"CIFAR-10",50000,"R18",7.5,1e-05,4912,290,8.04718138577727,5.4382818007319,0.09824,3.349609375,11181642,2.71780525527012,0.100352772250999,2.57639228403568,0.123987626262626
"CIFAR-10",50000,"R18",7.5,1e-05,19664,275,9.87715405713913,5.145374166976,0.39328,6.1376953125,11181642,2.30623853843631,0.100348307487327,2.30278544486323,0.115305207102277
"CIFAR-10",50000,"R18",7.5,1e-05,27504,265,8.8929897330419,9.5155419155167,0.55008,7.353515625,11181642,2.30634144139107,0.097501673983527,2.31557965882217,0.105103950613768
"CIFAR-10",50000,"R18",7.5,1e-05,48688,175,9.56373024688952,8.27619385700134,0.97376,5.99609375,11181642,2.30594074205139,0.100658582221727,2.3023200608507,0.12280585180017
"CIFAR-10",50000,"R18",7.5,1e-05,38848,310,3.98996320312146,4.20871025784414,0.77696,7.9443359375,11181642,2.13173842977504,0.165512200204885,2.13312934923776,0.171996696615455
"CIFAR-10",50000,"R18",7.5,1e-05,42832,150,0.766163830929999,2.52381402883022,0.85664,5.5615234375,11181642,1.60789566638134,0.556074664804743,1.7296644449234,0.5221
"CIFAR-10",50000,"R18",7.5,1e-05,22672,235,5.83363277331971,7.08034708101936,0.45344,5.68359375,11181642,2.30314083904257,0.1028681756852,2.30519675604905,0.114205661001236
"CIFAR-10",50000,"R18",7.5,1e-05,44016,115,1.46651758411487,4.87813463350792,0.88032,4.8876953125,11181642,1.59720853693249,0.480151237288395,1.61257433891296,0.4794
"CIFAR-10",50000,"R18",7.5,1e-05,28896,190,0.390946335706963,6.8577291805826,0.57792,6.240234375,11181642,1.32781633109981,0.623805628111676,1.53990247492063,0.574585710324647
"CIFAR-10",50000,"R18",7.5,1e-05,37776,60,8.34944895330494,4.43796007962868,0.75552,3.5791015625,11181642,2.30264887335349,0.101453905873373,2.30269079570529,0.100012814853839
"CIFAR-10",50000,"R18",7.5,1e-05,35136,305,5.17086529900934,6.79837872130604,0.70272,7.880859375,11181642,2.30242935350746,0.113082916287534,2.30019243507628,0.129083573450612
"CIFAR-10",50000,"R18",7.5,1e-05,3376,395,6.43704511158719,4.56638264891319,0.06752,3.3447265625,11181642,2.33419597026838,0.0977024280190372,2.40473794937134,0.128221814955758
"CIFAR-10",50000,"R18",7.5,1e-05,16928,105,1.28988976974696,8.09413792001444,0.33856,3.8525390625,11181642,1.64741992345316,0.453186828010712,1.48463080200968,0.489892086274026
"CIFAR-10",50000,"R18",7.5,1e-05,46464,140,2.88249978167268,3.58474466360233,0.92928,5.3759765625,11181642,2.20673807924741,0.165208520797587,2.17408442497253,0.1927
"CIFAR-10",50000,"R18",7.5,1e-05,29488,125,4.92124736676611,0.41282192144083,0.58976,5.087890625,11181642,1.76786152836011,0.556697275982243,1.89840195903295,0.531552226857719
"CIFAR-10",50000,"R18",7.5,1e-05,48848,100,4.75250903635991,4.64751865923032,0.97696,4.5654296875,11181642,2.30251784946608,0.0982433242040397,2.30261629744421,0.105194129214861
"CIFAR-10",50000,"R18",7.5,1e-05,19072,390,2.56050365608132,9.87844777173281,0.38144,7.28515625,11181642,2.12014521638008,0.181209003752627,2.09215831756592,0.1897
"CIFAR-10",50000,"R18",7.5,1e-05,32464,265,1.91981076363301,9.110166194683,0.64928,7.353515625,11181642,1.31425698846579,0.574895737084204,1.39984149268911,0.556848115504549
"CIFAR-10",50000,"R18",7.5,1e-05,45040,220,4.9539290742462,5.59086550927493,0.9008,6.708984375,11181642,2.29602753749261,0.110622192358167,2.25732210316235,0.156213068303171
"CIFAR-10",50000,"R18",7.5,1e-05,28880,430,6.45652138944582,0.859880949435187,0.5776,9.345703125,11181642,1.51028401111734,0.645739365119562,1.85961508750916,0.6004
"CIFAR-10",50000,"R18",7.5,1e-05,43904,200,4.46196049408384,6.56369773853607,0.87808,6.4013671875,11181642,2.30219883379871,0.0993761132102724,2.30229043960571,0.1341
"CIFAR-10",50000,"R18",7.5,1e-05,29904,290,8.35475436737897,5.09311974600935,0.59808,7.685546875,11181642,2.30278242822365,0.10051347767912,2.30141067504883,0.1186
"CIFAR-10",50000,"R18",7.5,1e-05,22352,235,1.76423342777732,0.554388520123537,0.44704,5.68359375,11181642,1.64898667507565,0.606464948967693,2.01185870170593,0.5519
"CIFAR-10",50000,"R18",7.5,1e-05,27456,465,3.01932849350698,2.08028302396673,0.54912,9.70703125,11181642,1.41549746243105,0.645787383016004,1.70642733573914,0.5962
"CIFAR-10",50000,"R18",7.5,1e-05,25104,450,0.899893051262131,9.63184962999931,0.50208,9.55078125,11181642,1.22213329701391,0.642809727385195,1.3631553286213,0.605780882205455
"CIFAR-10",50000,"R18",7.5,1e-05,18784,450,5.78476197674958,0.974812307723935,0.37568,7.822265625,11181642,1.49040003237871,0.656772079611759,1.79038882255554,0.6075
"CIFAR-10",50000,"R18",7.5,1e-05,37856,475,9.79009012085431,0.221535206927658,0.75712,9.814453125,11181642,1.7241425648944,0.648307508060483,2.06089301432593,0.609300500864271
"CIFAR-10",50000,"R18",7.5,1e-05,8128,380,1.79693873929946,6.68450552048745,0.16256,4.74609375,11181642,1.17202978251743,0.633627992174101,1.37191200256348,0.60417087287166
"CIFAR-10",50000,"R18",7.5,1e-05,31184,85,6.90766136771242,6.19666110988823,0.62368,4.2236328125,11181642,2.30269405406668,0.0999358907859846,2.30297115784657,0.100012814853839
"CIFAR-10",50000,"R18",7.5,1e-05,41840,155,9.44562524778932,2.79904501284908,0.8368,5.6494140625,11181642,2.30293006766332,0.101852270113346,2.30009996284873,0.116609343566932
"CIFAR-10",50000,"R18",7.5,1e-05,35056,375,6.39571302429994,7.84938746674037,0.70112,8.73046875,11181642,2.30282273179009,0.101260720526481,2.3025848865509,0.1095
"CIFAR-10",50000,"R18",7.5,1e-05,13888,275,0.62003087273102,6.69017378994308,0.27776,5.33203125,11181642,1.35305615790086,0.641621543350908,1.47282325615317,0.618279481083377
"CIFAR-10",50000,"R18",7.5,1e-05,30880,125,6.82138571968239,6.93548527437027,0.6176,5.087890625,11181642,2.30272547262056,0.102011470803873,2.30274681803546,0.109408001215038
"CIFAR-10",50000,"R18",7.5,1e-05,42592,465,8.23710308259575,9.38913950047839,0.85184,9.70703125,11181642,2.30311738994113,0.0981274211661977,2.30292929633189,0.108591385606494
"CIFAR-10",50000,"R18",7.5,1e-05,9584,240,8.7065988516849,8.04689419295327,0.19168,4.0966796875,11181642,2.30775865482379,0.0989350569707267,2.32225681256644,0.120334327009331
"CIFAR-10",50000,"R18",7.5,1e-05,30992,160,3.2091310333585,5.78970202456702,0.61984,5.7373046875,11181642,2.29209416474092,0.132403411762467,2.28247451782227,0.1572
"CIFAR-10",50000,"R18",7.5,1e-05,5696,440,8.97033331254053,2.75069976165949,0.11392,4.5068359375,11181642,2.31356380764483,0.100014502139211,2.30320865710576,0.108284168116071
"CIFAR-10",50000,"R18",7.5,1e-05,44832,260,3.92957880238617,0.13638123749455,0.89664,7.28515625,11181642,1.81104889430412,0.535168061121264,1.96906248997834,0.508873969806557
"CIFAR-10",50000,"R18",7.5,1e-05,41472,300,2.57719992702923,9.59366125369893,0.82944,7.8173828125,11181642,2.25063660455077,0.161341457213548,2.20302152633667,0.1802
"CIFAR-10",50000,"R18",7.5,1e-05,37680,70,5.73618218898293,2.2136804632081,0.7536,3.84765625,11181642,2.30266431703859,0.0995211815040977,2.30259976809538,0.106186093826879
"CIFAR-10",50000,"R18",7.5,1e-05,34128,325,2.82360904800516,7.04981679885522,0.68256,8.134765625,11181642,1.74716377923936,0.336837597176146,1.72861002970345,0.34509135725123
"CIFAR-10",50000,"R18",7.5,1e-05,12448,230,9.09857798224268,1.56245493966432,0.24896,4.384765625,11181642,1.60221455413468,0.546432151998083,1.66461667570017,0.545375117251795
"CIFAR-10",50000,"R18",7.5,1e-05,26048,145,8.303962921328,2.06001006275012,0.52096,5.46875,11181642,2.30109435055443,0.108311493917605,2.29955010090844,0.141698572920292
"CIFAR-10",50000,"R18",7.5,1e-05,36736,135,9.13041287327925,1.07482505148552,0.73472,5.283203125,11181642,2.1469133994014,0.179303349078362,2.07510304450989,0.223
"CIFAR-10",50000,"R18",7.5,1e-05,11088,265,7.18990826773313,9.78795776490149,0.22176,4.697265625,11181642,2.31150679963909,0.103613609674247,2.31305476770563,0.115996389529636
"CIFAR-10",50000,"R18",7.5,1e-05,12624,290,6.19995662974682,2.21053933414601,0.25248,5.46875,11181642,1.53180157770849,0.558854209988238,1.73659670352936,0.539
"CIFAR-10",50000,"R18",7.5,1e-05,240,175,7.23098624368353,8.6468292156032,0.0048,0.860595703125,11181642,3.1212713062478,0.0987790413149443,9.01248724120004,0.108730158730159
"CIFAR-10",50000,"R18",7.5,1e-05,22528,165,7.5831895197593,4.46224943068763,0.45056,4.78515625,11181642,2.30605938581571,0.0980620292023965,2.30269408226013,0.1138
"CIFAR-10",50000,"R18",7.5,1e-05,28720,460,2.07761087229601,4.75891857345499,0.5744,9.658203125,11181642,1.28505245688027,0.636455285070048,1.50915825366974,0.598
"CIFAR-10",50000,"R18",7.5,1e-05,25248,70,9.43515670730697,1.54627744501853,0.50496,3.84765625,11181642,2.30269990211878,0.100932515647083,2.30271124839783,0.100311828110094
"CIFAR-10",50000,"R18",7.5,1e-05,47136,170,7.0883179826559,4.52336542686499,0.94272,5.9130859375,11181642,2.29583663234905,0.137959108348064,2.29270897937726,0.148011561845908
"CIFAR-10",50000,"R18",7.5,1e-05,30064,55,0.718826381114767,7.32038627291018,0.60128,3.4326171875,11181642,2.17516511637871,0.179967590396263,2.06105063931417,0.233487702572755
"CIFAR-10",50000,"R18",7.5,1e-05,19088,270,7.54965137025911,3.9221966983572,0.38176,6.083984375,11181642,2.30270046975515,0.100749659756147,2.3021125793457,0.1074
"CIFAR-10",50000,"R18",7.5,1e-05,18944,360,7.72220340984989,1.40861426119005,0.37888,7.001953125,11181642,1.43813287642222,0.638600230447303,1.58691489292403,0.604890063537199
"CIFAR-10",50000,"R18",7.5,1e-05,20992,80,3.51417036233111,3.7280343700619,0.41984,3.388671875,11181642,2.22063134789876,0.152259808725654,2.30887655080375,0.180387830591067
"CIFAR-10",50000,"R18",7.5,1e-05,26080,45,5.00505055958272,6.80694303994276,0.5216,3.12744140625,11181642,2.38907692894597,0.0999396322209151,2.34861989219349,0.100030274142018
"CIFAR-10",50000,"R18",7.5,1e-05,45200,375,2.7406225905707,1.71003467976314,0.904,8.73046875,11181642,1.45385868153343,0.64424296523436,1.76810586452484,0.5974
"CIFAR-10",50000,"R18",7.5,1e-05,21408,65,9.44367611026541,0.683934110143735,0.42816,3.07861328125,11181642,1.89675793308897,0.446305963717575,1.71364788918556,0.471067698816129
"CIFAR-10",50000,"R18",7.5,1e-05,43616,35,0.239459787895141,3.04613538248516,0.87232,2.78564453125,11181642,1.76605324222617,0.378859314330965,1.77181812464181,0.377189732577416
"CIFAR-10",50000,"R18",7.5,1e-05,5856,500,1.20027053547976,9.24974434425769,0.11712,4.794921875,11181642,1.16359733559323,0.618035676605443,1.17130805193623,0.613988430540328
"CIFAR-10",50000,"R18",7.5,1e-05,784,440,5.38382076143242,9.59297536998968,0.01568,1.806640625,11181642,2.34590708166361,0.0998862072907177,2.55192063404964,0.105628685985829
"CIFAR-10",50000,"R18",7.5,1e-05,38384,240,8.42639085058638,1.43778698695573,0.76768,7.001953125,11181642,2.30963986248806,0.0993276260686466,2.3039014339447,0.1459
"CIFAR-10",50000,"R18",7.5,1e-05,3264,175,2.33361611757164,2.5480404287762,0.06528,2.2314453125,11181642,1.31322891985459,0.657331641951826,1.50442825333547,0.624228512038918
"CIFAR-10",50000,"R18",7.5,1e-05,400,110,0.040953996212046,4.60885680720819,0.008,0.8770751953125,11181642,1.39428845844771,0.633019428499536,1.57159283518791,0.6033
"CIFAR-10",50000,"R18",7.5,1e-05,46912,195,5.82724951614516,2.74553267592963,0.93824,6.3232421875,11181642,2.30251929377533,0.103722413906696,2.3021445274353,0.1269
"CIFAR-10",50000,"R18",7.5,1e-05,34816,135,9.35942045473142,3.94483862205706,0.69632,5.283203125,11181642,2.30276818531553,0.109414961636829,2.30272096585316,0.122180201698514
"CIFAR-10",50000,"R18",7.5,1e-05,39216,475,2.345061919095,4.15954543944771,0.78432,9.814453125,11181642,1.42260848462279,0.620901552320237,1.46039313606069,0.602862933272582
"CIFAR-10",50000,"R18",7.5,1e-05,48208,245,7.00059843014139,3.22536050715178,0.96416,7.0703125,11181642,2.30222166211982,0.116788328630434,2.30183135604858,0.1382
"CIFAR-10",50000,"R18",7.5,1e-05,19488,90,6.68641818444531,2.64334918585427,0.38976,3.583984375,11181642,18.3488848560353,0.102333944951837,15.6504547626157,0.113091085133346
"CIFAR-10",50000,"R18",7.5,1e-05,2336,245,7.44604778949977,9.9400330928751,0.04672,2.24365234375,11181642,2.31574721869669,0.100276303440048,2.30945754051208,0.117954393585032
"CIFAR-10",50000,"R18",7.5,1e-05,14752,250,4.13604584042559,2.96589657929504,0.29504,5.087890625,11181642,1.44173028037817,0.603967951866055,1.49269917253721,0.591497106314194
"CIFAR-10",50000,"R18",7.5,1e-05,1104,135,4.17313059393061,1.88350050948774,0.02208,1.292724609375,11181642,1.4282829369077,0.605954464348576,1.44846308231354,0.598663949275362
"CIFAR-10",50000,"R18",7.5,1e-05,26224,325,8.70000140104296,1.06633396271868,0.52448,8.134765625,11181642,1.58722616598734,0.616851759318928,1.67685013179538,0.597095458004458
"CIFAR-10",50000,"R18",7.5,1e-05,4560,465,5.70205964408586,0.197358239693407,0.0912,4.19921875,11181642,1.73305050074044,0.662521072135791,2.00311346451441,0.631830189250594
"CIFAR-10",50000,"R18",7.5,1e-05,36992,230,0.252749360234684,1.21765996443779,0.73984,6.85546875,11181642,1.63574474198478,0.476080260475253,1.74303638633293,0.449784757917918
"CIFAR-10",50000,"R18",7.5,1e-05,5024,150,6.09117674172352,7.0273928002978,0.10048,2.58056640625,11181642,2.30526794443194,0.0990754100526311,2.32010113990913,0.125987464081265
"CIFAR-10",50000,"R18",7.5,1e-05,39472,480,0.11292148762235,4.96044667814156,0.78944,9.86328125,11181642,1.43700010465183,0.603080989785071,1.7516382932663,0.5431
"CIFAR-10",50000,"R18",7.5,1e-05,6640,280,5.84651188659538,2.92183849400335,0.1328,3.837890625,11181642,2.32752225205705,0.121323673180726,2.28944528102875,0.154098537005164
"CIFAR-10",50000,"R18",7.5,1e-05,44352,470,2.88910747154084,4.05105784055116,0.88704,9.765625,11181642,1.26859849386508,0.64739645216183,1.43444417549085,0.613382979026356
"CIFAR-10",50000,"R18",7.5,1e-05,39584,485,6.15563522837153,0.585725403096398,0.79168,9.912109375,11181642,1.49203570615755,0.664992995124532,1.83747947216034,0.617
"CIFAR-10",50000,"R18",7.5,1e-05,11680,40,1.12078829429092,2.39805713917481,0.2336,1.9775390625,11181642,1.67914562961277,0.50233247460378,1.83430777622175,0.482261710957017
"CIFAR-10",50000,"R18",7.5,1e-05,29744,485,5.50630271576535,6.92861446684757,0.59488,9.912109375,11181642,2.30284498477804,0.101290202092176,2.3020179271698,0.1119
"CIFAR-10",50000,"R18",7.5,1e-05,25360,165,2.11376519159574,8.76862102006702,0.5072,5.8251953125,11181642,2.01689904306378,0.208452608142494,1.99463205850577,0.21920044804526
"CIFAR-10",50000,"R18",7.5,1e-05,19696,375,0.586395961664504,0.109851108963714,0.39392,7.1484375,11181642,1.66557204764183,0.417093992015187,1.70716426736217,0.401772788144442
"CIFAR-10",50000,"R18",7.5,1e-05,17536,335,9.69369799397336,3.99258249075675,0.35072,6.7578125,11181642,2.30267114615016,0.103360544268798,2.3024724555921,0.113000906532253
"CIFAR-10",50000,"R18",7.5,1e-05,16160,65,4.9200050062733,3.88136230040818,0.3232,2.6953125,11181642,2.3026533808027,0.0979364540722687,2.3026556968689,0.1069
"CIFAR-10",50000,"R18",7.5,1e-05,45216,380,5.84931237051439,4.01850847593136,0.90432,8.7890625,11181642,2.30395326465844,0.124876607684116,2.29366365909576,0.1455
"CIFAR-10",50000,"R18",7.5,1e-05,23072,270,5.49703161440519,2.85906669541796,0.46144,6.083984375,11181642,2.30154872841851,0.11364654924685,2.30100917816162,0.1568
"CIFAR-10",50000,"R18",7.5,1e-05,38320,35,1.70478516550668,7.66136227564266,0.7664,2.78564453125,11181642,2.30207273078291,0.100240862456662,2.30206370353699,0.1516
